date,home_team,away_team,home_goals,away_goals,outcome,match_type,tournament_name,neutral_venue,home_elo_before,away_elo_before
2022-03-27,Thailand,Suriname,1.0,0.0,H,Friendly,Friendly,False,1625.4020008626492,1572.661041812607
2022-03-27,Liberia,Sierra Leone,0.0,1.0,A,Friendly,Friendly,True,1457.1731648534242,1481.7008277032821
2022-03-27,Mauritius,São Tomé and Príncipe,3.0,3.0,D,AFCON,African Cup of Nations qualification,False,1409.8506995927407,1381.018440533239
2022-03-27,Benin,Zambia,2.0,1.0,H,Friendly,Friendly,True,1510.5036854022828,1507.1945471437582
2022-03-27,Laos,Brunei,3.0,2.0,H,Friendly,Friendly,False,1307.567192251517,1483.4066821851864
2022-03-27,Barbados,Guyana,0.0,5.0,A,Friendly,Friendly,True,1434.178018875174,1447.4180549769435
2022-03-27,Solomon Islands,Papua New Guinea,3.0,2.0,H,WCQ,FIFA World Cup qualification,True,1570.4146417360469,1594.7884129484921
2022-03-27,New Zealand,Tahiti,1.0,0.0,H,WCQ,FIFA World Cup qualification,True,1589.054561588574,1512.9611113141495
2022-03-27,USA,Panama,5.0,1.0,H,WCQ,FIFA World Cup qualification,False,1748.0431403938496,1564.1524772889234
2022-03-27,Honduras,Mexico,0.0,1.0,A,WCQ,FIFA World Cup qualification,False,1457.4001351656852,1736.57251235558
2022-03-27,Canada,Jamaica,4.0,0.0,H,WCQ,FIFA World Cup qualification,False,1779.0836049301724,1561.231791129527
2022-03-27,El Salvador,Costa Rica,1.0,2.0,A,WCQ,FIFA World Cup qualification,False,1574.6979323381847,1607.4463706111178
2022-03-27,Belize,Cuba,0.0,3.0,A,Friendly,Friendly,False,1464.1691541008724,1423.8396659202845
2022-03-28,Montenegro,Greece,1.0,0.0,H,Friendly,Friendly,False,1454.748471826058,1558.8239443739976
2022-03-28,Vanuatu,Fiji,1.0,2.0,A,Friendly,Friendly,True,1564.6266740801807,1529.2232979001828
2022-03-28,Andorra,Grenada,1.0,0.0,H,Friendly,Friendly,False,1259.1932807194166,1433.8087289556415
2022-03-28,Cape Verde,San Marino,2.0,0.0,H,Friendly,Friendly,True,1552.3691779542528,1134.300895861625
2022-03-29,Qatar,Slovenia,0.0,0.0,D,Friendly,Friendly,False,1648.4887344762685,1531.7873762188983
2022-03-29,Finland,Slovakia,0.0,2.0,A,Friendly,Friendly,True,1554.4209695855516,1495.6517759504063
2022-03-29,France,South Africa,5.0,0.0,H,Friendly,Friendly,True,1790.9989853075579,1595.8866402690373
2022-03-29,Israel,Romania,2.0,2.0,D,Friendly,Friendly,False,1513.4171070901734,1544.169740764499
2022-03-29,Liberia,Burundi,1.0,2.0,A,Friendly,Friendly,True,1451.224232000811,1456.8284813941018
2022-03-29,Malta,Kuwait,2.0,0.0,H,Friendly,Friendly,False,1299.6794667297206,1430.5418498886445
2022-03-29,Mauritania,Libya,2.0,0.0,H,Friendly,Friendly,False,1433.9830925021133,1432.7962299098501
2022-03-29,Netherlands,Germany,1.0,1.0,D,Friendly,Friendly,False,1695.0718638924548,1688.9445928941193
2022-03-29,Faroe Islands,Liechtenstein,1.0,0.0,H,Friendly,Friendly,True,1324.7978136858185,1238.9779465698841
2022-03-29,Northern Ireland,Hungary,0.0,1.0,A,Friendly,Friendly,False,1451.277133975577,1545.0788566963824
2022-03-29,Norway,Armenia,9.0,0.0,H,Friendly,Friendly,False,1600.1127268205794,1465.9898521972464
2022-03-29,Republic of Ireland,Lithuania,1.0,0.0,H,Friendly,Friendly,False,1523.7065836237803,1289.5447249795407
2022-03-29,Trinidad and Tobago,Guyana,1.0,1.0,D,Friendly,Friendly,False,1502.7851095445533,1459.7305100040282
2022-03-29,Spain,Iceland,5.0,0.0,H,Friendly,Friendly,False,1740.9266404791179,1414.4700794547207
2022-03-29,Switzerland,Kosovo,1.0,1.0,D,Friendly,Friendly,False,1665.586389476506,1466.8175055699662
2022-03-29,Tanzania,Sudan,1.0,1.0,D,Friendly,Friendly,False,1443.2493436204659,1427.0503394351806
2022-03-29,Togo,Benin,1.0,1.0,D,Friendly,Friendly,True,1459.9067069897148,1516.8427306660524
2022-03-29,Gambia,Chad,2.0,2.0,D,AFCON,African Cup of Nations qualification,True,1564.1701801398613,1374.841289420708
2022-03-29,Türkiye,Italy,2.0,3.0,A,Friendly,Friendly,False,1552.8023023809171,1727.3353690062056
2022-03-29,Wales,Czechia,1.0,1.0,D,Friendly,Friendly,False,1621.604867537888,1608.6953522992133
2022-03-29,Tajikistan,Kyrgyzstan,1.0,0.0,H,Tournament,Navruz Cup,True,1495.535458061509,1502.107587136345
2022-03-29,Uzbekistan,Uganda,4.0,2.0,H,Tournament,Navruz Cup,False,1561.0626960253128,1522.2668355962444
2022-03-29,Cyprus,Estonia,2.0,0.0,H,Nations League,UEFA Nations League,False,1307.5469106084686,1360.1481304192841
2022-03-29,Kazakhstan,Moldova,0.0,1.0,A,Nations League,UEFA Nations League,False,1377.5352092751327,1219.9381169694966
2022-03-29,England,Ivory Coast,3.0,0.0,H,Friendly,Friendly,False,1760.2892917421962,1684.3109642221139
2022-03-29,Singapore,Philippines,2.0,0.0,H,Friendly,Friendly,False,1412.731228239826,1456.1497614359976
2022-03-29,Denmark,Serbia,3.0,0.0,H,Friendly,Friendly,False,1695.903287399813,1652.0713129375488
2022-03-29,Syria,Iraq,1.0,1.0,D,WCQ,FIFA World Cup qualification,True,1517.1426635026644,1592.1766325636002
2022-03-29,Congo,Sierra Leone,1.0,2.0,A,Friendly,Friendly,True,1436.2682483810772,1487.6497605558952
2022-03-29,Croatia,Bulgaria,2.0,1.0,H,Friendly,Friendly,True,1610.9226499390277,1399.3919969435176
2022-03-29,Morocco,DR Congo,4.0,1.0,H,WCQ,FIFA World Cup qualification,False,1725.0004263357287,1542.0434870744018
2022-03-29,Nigeria,Ghana,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1652.4533740191443,1570.9076186313005
2022-03-29,Senegal,Egypt,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1716.1764807945904,1706.2628742198424
2022-03-29,Tunisia,Mali,0.0,0.0,D,WCQ,FIFA World Cup qualification,False,1650.9823877317776,1657.2847641224128
2022-03-29,Iran,Lebanon,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1728.3762355216418,1442.4598782871271
2022-03-29,United Arab Emirates,South Korea,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1553.9290939333239,1716.740446666822
2022-03-29,Japan,Vietnam,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1736.3491809505872,1547.772355237673
2022-03-29,Oman,China PR,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1587.9315935282866,1555.9816602862525
2022-03-29,Saudi Arabia,Australia,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1616.4642744073224,1663.5916030395865
2022-03-29,Ecuador,Argentina,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1540.9015954078452,1749.299451412422
2022-03-29,Peru,Paraguay,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1536.111779073202,1472.0777894541543
2022-03-29,Algeria,Cameroon,1.0,2.0,A,WCQ,FIFA World Cup qualification,False,1735.5517678367403,1620.9797059718414
2022-03-29,Venezuela,Colombia,0.0,1.0,A,WCQ,FIFA World Cup qualification,False,1438.156584014049,1582.0745502988723
2022-03-29,Bosnia and Herzegovina,Luxembourg,1.0,0.0,H,Friendly,Friendly,False,1441.236449775243,1397.0208543912458
2022-03-29,Bolivia,Brazil,0.0,4.0,A,WCQ,FIFA World Cup qualification,False,1401.9820137659874,1767.307512619756
2022-03-29,Belgium,Burkina Faso,3.0,0.0,H,Friendly,Friendly,False,1793.5447575964245,1595.2254933747718
2022-03-29,Bangladesh,Mongolia,0.0,0.0,D,Friendly,Friendly,False,1378.5696752633003,1410.1851605460129
2022-03-29,Azerbaijan,Latvia,0.0,1.0,A,Friendly,Friendly,True,1333.7051731968727,1384.9532379517968
2022-03-29,Bahrain,Belarus,0.0,1.0,A,Friendly,Friendly,False,1588.072340488175,1430.3106139656281
2022-03-29,Angola,Equatorial Guinea,0.0,0.0,D,Friendly,Friendly,True,1502.5773696388721,1534.0280700908397
2022-03-29,Albania,Georgia,0.0,0.0,D,Friendly,Friendly,False,1491.8050123149594,1501.191662150245
2022-03-29,Portugal,North Macedonia,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1711.8700715713933,1570.3530714590208
2022-03-29,Poland,Sweden,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1576.1201907875163,1614.4250291788821
2022-03-29,Chile,Uruguay,0.0,2.0,A,WCQ,FIFA World Cup qualification,False,1507.85825841339,1585.1823368595306
2022-03-29,Austria,Scotland,2.0,2.0,D,Friendly,Friendly,False,1579.1684663654682,1560.169224179627
2022-03-30,Jamaica,Honduras,2.0,1.0,H,WCQ,FIFA World Cup qualification,False,1554.594650509885,1450.6721237211925
2022-03-30,Mexico,El Salvador,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1743.3005238000728,1559.4507801642376
2022-03-30,Costa Rica,USA,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1622.693522785065,1755.8793800446945
2022-03-30,Panama,Canada,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1556.3162376380785,1785.7207455498144
2022-03-30,Solomon Islands,New Zealand,0.0,5.0,A,WCQ,FIFA World Cup qualification,True,1584.111134440253,1599.095155324109
2022-04-23,Alderney,Guernsey,0.0,2.0,A,Tournament,Muratti Vase,False,1394.5218249849484,1566.4236621421924
2022-04-24,El Salvador,Guatemala,0.0,4.0,A,Friendly,Friendly,True,1553.1805527494944,1605.0735269598495
2022-04-27,Mexico,Guatemala,0.0,0.0,D,Friendly,Friendly,True,1749.570751214816,1615.2944171939303
2022-05-12,Bahamas,Turks and Caicos Islands,4.0,2.0,H,Friendly,Friendly,False,1387.8538857681112,1343.9495431915823
2022-05-12,Dominica,Saint Vincent and the Grenadines,2.0,1.0,H,Friendly,Friendly,False,1427.3462548331468,1459.144203414029
2022-05-13,Guernsey,Jersey,1.0,2.0,A,Tournament,Muratti Vase,False,1585.526571826457,1626.9470312702117
2022-05-14,Bahamas,Turks and Caicos Islands,1.0,2.0,A,Friendly,Friendly,False,1393.690450044592,1338.1129789151016
2022-05-15,Dominica,Saint Vincent and the Grenadines,3.0,1.0,H,Friendly,Friendly,False,1432.5058189025663,1453.9846393446096
2022-05-21,Jersey,Guernsey,1.0,0.0,H,Tournament,Muratti Vase,False,1645.6194430699964,1566.8541600266724
2022-05-21,Yoruba Nation,Matabeleland,1.0,1.0,D,Tournament,CONIFA Africa Football Cup,True,1500.0,1477.9411568849202
2022-05-22,Biafra,Matabeleland,0.0,1.0,A,Tournament,CONIFA Africa Football Cup,True,1500.0,1478.955641375848
2022-05-23,Yoruba Nation,Biafra,0.0,1.0,A,Tournament,CONIFA Africa Football Cup,True,1498.9855155090722,1483.0320549103055
2022-05-24,Mozambique,Eswatini,0.0,1.0,A,Friendly,Friendly,False,1440.804912080294,1448.5332727357447
2022-05-24,Thailand,Bahrain,3.0,1.0,H,Friendly,Friendly,False,1629.1566723628255,1577.6384816046232
2022-05-25,Biafra,Matabeleland,1.0,0.0,H,Tournament,CONIFA Africa Football Cup,True,1499.7662230108585,1495.9235864655425
2022-05-27,Thailand,Turkmenistan,1.0,0.0,H,Friendly,Friendly,False,1634.8167344579697,1464.037663671635
2022-05-27,Bahrain,Myanmar,2.0,0.0,H,Friendly,Friendly,True,1571.978419509479,1350.0857043449078
2022-05-27,Malaysia,Brunei,4.0,0.0,H,Friendly,Friendly,False,1499.5842271191757,1475.6314404658326
2022-05-28,Mexico,Nigeria,2.0,1.0,H,Friendly,Friendly,True,1747.2135013879617,1646.3138432528076
2022-05-28,India,Jordan,0.0,2.0,A,Friendly,Friendly,True,1508.4418835959766,1582.6325018975156
2022-05-28,Ethiopia,Lesotho,1.0,1.0,D,Friendly,Friendly,False,1455.8255933006922,1392.2014788639372
2022-05-29,United Arab Emirates,Gambia,1.0,1.0,D,Friendly,Friendly,False,1569.0182645368188,1556.2227803460044
2022-05-30,Ethiopia,Lesotho,1.0,1.0,D,Friendly,Friendly,False,1453.0162172363293,1395.0108549283
2022-05-30,Trinidad and Tobago,Saint Lucia,1.0,0.0,H,Friendly,Friendly,False,1500.2894123477415,1467.7378295408967
2022-05-31,Thailand,Bahrain,1.0,2.0,A,Friendly,Friendly,False,1637.0417458175257,1576.1641587252918
2022-06-01,Vietnam,Afghanistan,2.0,0.0,H,Friendly,Friendly,False,1556.486507536515,1477.9665462489975
2022-06-01,USA,Morocco,3.0,0.0,H,Friendly,Friendly,False,1734.8510187207316,1732.3472032022441
2022-06-01,Syria,Tajikistan,1.0,0.0,H,Friendly,Friendly,True,1519.8648266814125,1511.838079696504
2022-06-01,Malaysia,Hong Kong,2.0,0.0,H,Friendly,Friendly,False,1507.4758926685738,1420.1563121161023
2022-06-01,Malta,Venezuela,0.0,1.0,A,Friendly,Friendly,False,1310.1299900185043,1426.9660186890587
2022-06-01,Indonesia,Bangladesh,0.0,0.0,D,Friendly,Friendly,False,1519.5555158054103,1377.3260048252905
2022-06-01,Kuwait,Singapore,2.0,0.0,H,Friendly,Friendly,True,1420.0913265998608,1420.7815007928898
2022-06-01,Poland,Wales,2.0,1.0,H,Nations League,UEFA Nations League,False,1591.9461791187482,1619.59525067719
2022-06-01,Libya,Botswana,1.0,0.0,H,AFCON,African Cup of Nations qualification,False,1425.9156696669654,1447.3059609193201
2022-06-01,Ghana,Madagascar,3.0,0.0,H,AFCON,African Cup of Nations qualification,False,1577.0471493976372,1439.793716926386
2022-06-01,Angola,Central African Republic,2.0,1.0,H,AFCON,African Cup of Nations qualification,False,1503.1551356823973,1405.8511064276347
2022-06-01,Scotland,Ukraine,1.0,3.0,A,WCQ,FIFA World Cup qualification,False,1562.2793938632349,1576.3227935498849
2022-06-01,Italy,Argentina,0.0,3.0,A,Tournament,CONMEBOL–UEFA Cup of Champions,True,1732.3830997584384,1745.4306498180758
2022-06-01,Australia,Jordan,2.0,1.0,H,Friendly,Friendly,True,1652.7246052951123,1590.2131396692828
2022-06-02,Cyprus,Kosovo,0.0,2.0,A,Nations League,UEFA Nations League,False,1328.2928815203343,1471.273310562595
2022-06-02,Georgia,Gibraltar,4.0,0.0,H,Nations League,UEFA Nations League,False,1502.823978511907,1234.1684729051003
2022-06-02,Bulgaria,North Macedonia,1.0,1.0,D,Nations League,UEFA Nations League,False,1396.4691547919597,1562.6975520763988
2022-06-02,Estonia,San Marino,2.0,0.0,H,Nations League,UEFA Nations League,False,1339.4021595074184,1132.7136085474347
2022-06-02,South Korea,Brazil,1.0,5.0,A,Friendly,Friendly,False,1701.651276063327,1775.8699323539502
2022-06-02,Ecuador,Nigeria,1.0,0.0,H,Friendly,Friendly,True,1544.7703970021914,1641.721935985441
2022-06-02,Japan,Paraguay,4.0,1.0,H,Friendly,Friendly,False,1727.6350286517452,1461.3241941750014
2022-06-02,Mexico,Uruguay,0.0,3.0,A,Friendly,Friendly,True,1751.8054086553284,1605.6336783093989
2022-06-02,Northern Ireland,Greece,0.0,1.0,A,Nations League,UEFA Nations League,False,1444.762969600032,1552.348874838381
2022-06-02,Cambodia,Timor-Leste,2.0,1.0,H,Friendly,Friendly,False,1369.837951251591,1320.6134261038344
2022-06-02,Slovenia,Sweden,0.0,2.0,A,Nations League,UEFA Nations League,False,1535.3311232354704,1598.5990408476503
2022-06-02,French Guiana,Guatemala,2.0,0.0,H,Nations League,CONCACAF Nations League,False,1537.0800055461837,1617.6516670207845
2022-06-02,Israel,Iceland,2.0,2.0,D,Nations League,UEFA Nations League,False,1512.1581499420722,1412.44557203412
2022-06-02,Tunisia,Equatorial Guinea,4.0,0.0,H,AFCON,African Cup of Nations qualification,False,1647.6117605257448,1533.4503040473146
2022-06-02,Serbia,Norway,0.0,1.0,A,Nations League,UEFA Nations League,False,1645.2600134381562,1606.7125168665273
2022-06-02,Panama,Costa Rica,2.0,0.0,H,Nations League,CONCACAF Nations League,False,1573.674806337108,1643.7218841090278
2022-06-02,Barbados,Antigua and Barbuda,0.0,1.0,A,Nations League,CONCACAF Nations League,True,1421.8655638480893,1490.1710179422857
2022-06-02,Guadeloupe,Cuba,2.0,1.0,H,Nations League,CONCACAF Nations League,False,1503.6306279168923,1439.3324201292687
2022-06-02,Mozambique,Rwanda,1.0,1.0,D,AFCON,African Cup of Nations qualification,True,1432.7440709207724,1428.9743344445694
2022-06-02,Anguilla,Dominica,0.0,0.0,D,Nations League,CONCACAF Nations League,False,1259.2701873189471,1439.9723983251417
2022-06-02,Czechia,Switzerland,2.0,1.0,H,Nations League,UEFA Nations League,False,1610.7049691599111,1661.130584483877
2022-06-02,Spain,Portugal,1.0,1.0,D,Nations League,UEFA Nations League,False,1742.9511478997185,1719.5255909540153
2022-06-02,Belize,Dominican Republic,0.0,2.0,A,Nations League,CONCACAF Nations League,False,1448.6763998918882,1484.0238600577077
2022-06-03,British Virgin Islands,Cayman Islands,1.0,1.0,D,Nations League,CONCACAF Nations League,False,1310.6308346134506,1403.2519482427574
2022-06-03,Latvia,Andorra,3.0,0.0,H,Nations League,UEFA Nations League,False,1390.4160011417193,1266.9469996709645
2022-06-03,Liechtenstein,Moldova,0.0,2.0,A,Nations League,UEFA Nations League,False,1234.1274213425168,1246.0181930740246
2022-06-03,Belarus,Slovakia,0.0,1.0,A,Nations League,UEFA Nations League,True,1440.74447284918,1506.8603166815856
2022-06-03,Kazakhstan,Azerbaijan,2.0,0.0,H,Nations League,UEFA Nations League,False,1351.4551331706048,1328.2424100069502
2022-06-03,Belgium,Netherlands,1.0,4.0,A,Nations League,UEFA Nations League,False,1796.9545740483018,1693.1755424978192
2022-06-03,France,Denmark,1.0,2.0,A,Nations League,UEFA Nations League,False,1797.2818953289345,1702.7145868992056
2022-06-03,Croatia,Austria,0.0,3.0,A,Nations League,UEFA Nations League,False,1613.8454920905856,1577.0582966818604
2022-06-03,Saint Martin,Aruba,0.0,0.0,D,Nations League,CONCACAF Nations League,True,1431.8342168477761,1381.5441803355336
2022-06-03,Nepal,Oman,0.0,2.0,A,Friendly,Friendly,True,1419.6384378982355,1600.171238112836
2022-06-03,Sint Maarten,United States Virgin Islands,1.0,1.0,D,Nations League,CONCACAF Nations League,True,1356.1292776686619,1310.3398039874605
2022-06-03,Togo,Eswatini,2.0,2.0,D,AFCON,African Cup of Nations qualification,False,1460.9462185499424,1456.5941138952662
2022-06-03,Burkina Faso,Cape Verde,2.0,0.0,H,AFCON,African Cup of Nations qualification,True,1591.8156769228945,1553.956465268443
2022-06-03,Comoros,Lesotho,2.0,0.0,H,AFCON,African Cup of Nations qualification,False,1454.4791597192714,1397.7360834106664
2022-06-03,Turks and Caicos Islands,Bonaire,1.0,4.0,A,Nations League,CONCACAF Nations League,False,1347.201484565403,1473.2620936039248
2022-06-03,Curaçao,Honduras,0.0,1.0,A,Nations League,CONCACAF Nations League,False,1544.9729466497197,1444.6265368149932
2022-06-03,Bahamas,Saint Vincent and the Grenadines,1.0,0.0,H,Nations League,CONCACAF Nations League,False,1384.6019443942905,1446.5180599220341
2022-06-03,Nicaragua,Trinidad and Tobago,2.0,1.0,H,Nations League,CONCACAF Nations League,False,1496.3853902024593,1504.35967362749
2022-06-03,Ivory Coast,Zambia,3.0,1.0,H,AFCON,African Cup of Nations qualification,False,1678.343813041905,1500.8555018799887
2022-06-04,Bermuda,Haiti,0.0,0.0,D,Nations League,CONCACAF Nations League,False,1491.0353817209777,1599.487701571799
2022-06-04,Türkiye,Faroe Islands,4.0,0.0,H,Nations League,UEFA Nations League,False,1547.7545716286843,1329.6483389131859
2022-06-04,Lithuania,Luxembourg,0.0,2.0,A,Nations League,UEFA Nations League,False,1287.9132147401685,1393.134662182852
2022-06-04,Montenegro,Romania,2.0,0.0,H,Nations League,UEFA Nations League,False,1461.2235413616745,1545.4286979126002
2022-06-04,Finland,Bosnia and Herzegovina,1.0,1.0,D,Nations League,UEFA Nations League,False,1543.2124288543723,1445.1226419836369
2022-06-04,Armenia,Republic of Ireland,1.0,0.0,H,Nations League,UEFA Nations League,False,1459.3900621512985,1525.3380938631524
2022-06-04,Italy,Germany,1.0,1.0,D,Nations League,UEFA Nations League,False,1705.4341140248944,1690.840914288755
2022-06-04,Hungary,England,1.0,0.0,H,Nations League,UEFA Nations League,False,1551.5930210719275,1766.256442922405
2022-06-04,El Salvador,Grenada,3.0,1.0,H,Nations League,CONCACAF Nations League,False,1542.9596625154136,1426.0550100040937
2022-06-04,Montserrat,Guyana,1.0,2.0,A,Nations League,CONCACAF Nations League,True,1515.4951775254294,1462.22620720084
2022-06-04,Senegal,Benin,3.0,1.0,H,AFCON,African Cup of Nations qualification,False,1725.0570055087906,1515.8032191058248
2022-06-04,DR Congo,Gabon,0.0,1.0,A,AFCON,African Cup of Nations qualification,False,1534.6967102078863,1534.9493334082906
2022-06-04,Mauritania,Sudan,3.0,0.0,H,AFCON,African Cup of Nations qualification,False,1440.863652744998,1429.1144129097072
2022-06-04,Mali,Congo,4.0,0.0,H,AFCON,African Cup of Nations qualification,False,1660.6553913284456,1430.8078905305865
2022-06-04,Gambia,South Sudan,1.0,0.0,H,AFCON,African Cup of Nations qualification,True,1558.2305035893746,1423.9015770139195
2022-06-04,Algeria,Uganda,2.0,0.0,H,AFCON,African Cup of Nations qualification,False,1715.7188532840175,1507.3750657747648
2022-06-04,Niger,Tanzania,1.0,1.0,D,AFCON,African Cup of Nations qualification,True,1409.5719386102583,1441.1852701459393
2022-06-04,Namibia,Burundi,1.0,1.0,D,AFCON,African Cup of Nations qualification,True,1497.8032929272933,1463.1252562576908
2022-06-04,Suriname,Jamaica,1.0,1.0,D,Nations League,CONCACAF Nations League,False,1568.9063703124307,1560.6402374160843
2022-06-05,Sweden,Norway,1.0,2.0,A,Nations League,UEFA Nations League,False,1625.126991543078,1628.7748774116383
2022-06-05,Cyprus,Northern Ireland,0.0,0.0,D,Nations League,UEFA Nations League,False,1307.2468111662881,1429.112257943558
2022-06-05,Kosovo,Greece,0.0,1.0,A,Nations League,UEFA Nations League,False,1492.3193809166412,1567.999586494855
2022-06-05,Gibraltar,North Macedonia,0.0,2.0,A,Nations League,UEFA Nations League,False,1227.7507309954976,1559.6840335268546
2022-06-05,Bulgaria,Georgia,2.0,5.0,A,Nations League,UEFA Nations League,False,1399.4826733415039,1509.2417204215096
2022-06-05,Peru,New Zealand,1.0,0.0,H,Friendly,Friendly,True,1546.8653743523548,1623.5917758671494
2022-06-05,Argentina,Estonia,5.0,0.0,H,Friendly,Friendly,True,1772.37963555162,1346.4154479100255
2022-06-05,Mexico,Ecuador,0.0,0.0,D,Friendly,Friendly,True,1736.153033434964,1552.9113547210156
2022-06-05,USA,Uruguay,0.0,0.0,D,Friendly,Friendly,False,1742.839334198521,1621.2860535297632
2022-06-05,Saudi Arabia,Colombia,0.0,1.0,A,Friendly,Friendly,True,1627.3312721517966,1593.2651156238626
2022-06-05,Serbia,Slovenia,4.0,1.0,H,Nations League,UEFA Nations League,False,1623.1976528930452,1508.8031725400426
2022-06-05,San Marino,Malta,0.0,2.0,A,Nations League,UEFA Nations League,False,1125.7003201448276,1304.0398786079138
2022-06-05,Czechia,Spain,2.0,2.0,D,Nations League,UEFA Nations League,False,1624.4373526721527,1737.4948137151289
2022-06-05,Egypt,Guinea,1.0,0.0,H,AFCON,African Cup of Nations qualification,False,1697.3823495056422,1491.3733443476756
2022-06-05,Dominica,Anguilla,1.0,1.0,D,Nations League,CONCACAF Nations League,True,1436.32135183399,1262.9212338100988
2022-06-05,Wales,Ukraine,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1606.8797926738011,1600.1783304410794
2022-06-05,Portugal,Switzerland,4.0,0.0,H,Nations League,UEFA Nations League,False,1724.981925138605,1647.3982009716356
2022-06-05,Central African Republic,Ghana,1.0,1.0,D,AFCON,African Cup of Nations qualification,True,1398.0719949155507,1588.4324476681434
2022-06-05,Madagascar,Angola,1.0,1.0,D,AFCON,African Cup of Nations qualification,False,1428.4084186558798,1510.9342471944813
2022-06-05,Botswana,Tunisia,0.0,0.0,D,AFCON,African Cup of Nations qualification,False,1434.865537236171,1661.1531342183666
2022-06-05,Malawi,Ethiopia,2.0,1.0,H,AFCON,African Cup of Nations qualification,False,1437.12016340093,1450.290988753963
2022-06-05,Cuba,Barbados,3.0,0.0,H,Nations League,CONCACAF Nations League,False,1430.3809003661825,1408.97123639741
2022-06-05,Antigua and Barbuda,Guadeloupe,1.0,0.0,H,Nations League,CONCACAF Nations League,True,1503.0653453929651,1512.5821476799786
2022-06-05,Guatemala,Belize,2.0,0.0,H,Nations League,CONCACAF Nations League,False,1594.9923319889103,1420.2612059436078
2022-06-05,Dominican Republic,French Guiana,2.0,3.0,A,Nations League,CONCACAF Nations League,False,1512.439054005988,1559.7393405780579
2022-06-05,Costa Rica,Martinique,2.0,0.0,H,Nations League,CONCACAF Nations League,False,1621.7858477975267,1494.0394298714891
2022-06-06,Japan,Brazil,0.0,1.0,A,Friendly,Friendly,False,1730.060018488344,1788.7587576286178
2022-06-06,South Korea,Chile,2.0,0.0,H,Friendly,Friendly,False,1688.7624507886594,1487.4069169635218
2022-06-06,Andorra,Moldova,0.0,0.0,D,Nations League,UEFA Nations League,False,1254.8249987861695,1275.9773580823944
2022-06-06,Latvia,Liechtenstein,1.0,0.0,H,Nations League,UEFA Nations League,False,1402.5380020265143,1204.168256334147
2022-06-06,Slovakia,Kazakhstan,0.0,1.0,A,Nations League,UEFA Nations League,False,1519.8517978443485,1367.2836268666406
2022-06-06,Belarus,Azerbaijan,0.0,0.0,D,Nations League,UEFA Nations League,True,1427.752991686417,1312.4139163109144
2022-06-06,Iceland,Albania,1.0,1.0,D,Nations League,UEFA Nations League,False,1420.7478053825928,1490.1726959532975
2022-06-06,Croatia,France,1.0,1.0,D,Nations League,UEFA Nations League,False,1575.3580908929553,1773.154140895355
2022-06-06,Aruba,Saint Martin,3.0,0.0,H,Nations League,CONCACAF Nations League,True,1383.8440823547242,1429.5343148285856
2022-06-06,Cayman Islands,British Virgin Islands,1.0,1.0,D,Nations League,CONCACAF Nations League,False,1403.5917074357164,1310.2910754204916
2022-06-06,United States Virgin Islands,Turks and Caicos Islands,3.0,2.0,H,Nations League,CONCACAF Nations League,False,1312.4363626143133,1321.2977915226902
2022-06-06,Bonaire,Sint Maarten,2.0,2.0,D,Nations League,CONCACAF Nations League,True,1499.1657866466376,1354.032719041809
2022-06-06,Trinidad and Tobago,Bahamas,1.0,0.0,H,Nations League,CONCACAF Nations League,False,1492.5012121025177,1398.8551073483657
2022-06-06,Saint Vincent and the Grenadines,Nicaragua,2.0,2.0,D,Nations League,CONCACAF Nations League,False,1432.264896967959,1508.2438517274318
2022-06-06,Honduras,Curaçao,1.0,2.0,A,Nations League,CONCACAF Nations League,False,1468.950079962838,1520.649403501875
2022-06-06,Equatorial Guinea,Libya,2.0,0.0,H,AFCON,African Cup of Nations qualification,False,1519.9089303546928,1438.3560933501146
2022-06-06,Austria,Denmark,1.0,2.0,A,Nations League,UEFA Nations League,False,1615.5456978794907,1726.842341332785
2022-06-07,United Arab Emirates,Australia,1.0,2.0,A,WCQ,FIFA World Cup qualification,True,1567.0105412934486,1657.9853682572266
2022-06-07,Lithuania,Türkiye,0.0,6.0,A,Nations League,UEFA Nations League,False,1264.273872399607,1556.0405324967987
2022-06-07,Faroe Islands,Luxembourg,0.0,1.0,A,Nations League,UEFA Nations League,False,1321.3623780450714,1416.7740045234136
2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,H,Nations League,UEFA Nations League,False,1453.3701321647638,1522.519016020105
